,city,room_price,image_count,adult_occupancy,child_occupancy,property_id,num_amenities,zones,descr_len,deluxe,num_simhotel,wifi,ac,breakfast,service_value,acceptance_rate,response_label,Apartment,Homestay,Hotel,House,Lodge,Resort,Spa,Villa
257,Jorhat,7786.0,1.0,1.0,2.0,14160.0,3.0,2.0,102.0,0.0,3.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
258,Jodhpur,1076.0,18.0,1.0,2.0,53186.0,2.0,3.0,111.0,0.0,16.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
259,Jodhpur,578.0,5.0,2.0,2.0,65654.0,2.0,3.0,116.0,0.0,4.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
260,Rinchenpong,2362.0,13.0,2.0,1.0,116534.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Jamnagar,1269.0,32.0,2.0,2.0,52618.0,4.0,3.0,141.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
262,Kalimpong,1584.0,4.0,3.0,2.0,67056.0,1.0,2.0,152.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
263,Jalpaiguri,950.0,53.0,2.0,2.0,69920.0,6.0,2.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
264,Katra,1112.0,29.0,2.0,2.0,56480.0,2.0,3.0,126.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
265,Jodhpur,7112.0,6.0,2.0,2.0,66764.0,1.0,3.0,130.0,1.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
266,Karaikal,555.0,1.0,1.0,1.0,13148.0,2.0,1.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
267,Jodhpur,1667.0,0.0,1.0,2.0,101186.0,1.0,3.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
268,Jodhpur,802.0,6.0,2.0,2.0,77808.0,2.0,3.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
269,Kadapa,390.0,7.0,1.0,1.0,28199.0,2.0,1.0,97.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
270,Jammu,528.0,9.0,2.0,2.0,74326.0,2.0,3.0,141.0,0.0,9.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
271,Kaithal,500.0,0.0,1.0,1.0,44320.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
272,Jodhpur,793.0,16.0,2.0,2.0,52092.0,2.0,3.0,118.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
273,Digha,750.0,0.0,2.0,2.0,83530.0,2.0,2.0,165.0,0.0,9.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
274,Rinchenpong,2267.0,10.0,2.0,1.0,116546.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Jamnagar,1676.0,5.0,2.0,2.0,52338.0,2.0,3.0,139.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
276,New Delhi,6000.0,0.0,2.0,2.0,103110.0,1.0,3.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
277,Noida,1700.0,2.0,0.0,2.0,41808.0,6.0,3.0,93.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
278,New Delhi,2223.0,0.0,2.0,2.0,106414.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,New Delhi,3000.0,7.0,1.0,2.0,30886.0,7.0,3.0,127.0,1.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
280,New Delhi,1067.0,2.0,2.0,2.0,80780.0,2.0,3.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
281,New Delhi,2778.0,0.0,2.0,2.0,107116.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282,New Delhi,2000.0,15.0,2.0,2.0,79628.0,4.0,3.0,94.0,1.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
283,Chittaurgarh,2223.0,6.0,2.0,2.0,52854.0,7.0,3.0,124.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
284,New Delhi,5556.0,6.0,2.0,2.0,58358.0,12.0,3.0,0.0,1.0,17.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
285,New Delhi,1067.0,1.0,2.0,0.0,112572.0,1.0,3.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
286,New Delhi,3889.0,0.0,2.0,2.0,106386.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Chittorgarh,945.0,4.0,2.0,1.0,112746.0,3.0,3.0,26.0,0.0,7.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
288,Kovalam,2334.0,2.0,2.0,2.0,54950.0,2.0,1.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
289,New Delhi,5760.0,0.0,2.0,2.0,103108.0,1.0,3.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
290,New Delhi,945.0,0.0,2.0,0.0,111026.0,2.0,3.0,34.0,0.0,16.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
291,New Delhi,7223.0,0.0,4.0,2.0,106384.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,New Delhi,2667.0,0.0,2.0,0.0,109740.0,5.0,3.0,23.0,0.0,10.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
293,New Delhi,10389.0,0.0,2.0,0.0,112608.0,2.0,3.0,18.0,1.0,4.0,1.0,1.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,New Delhi,2362.0,0.0,2.0,0.0,109748.0,3.0,3.0,24.0,0.0,8.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
295,Thiruvananthapuram,3056.0,5.0,2.0,2.0,46186.0,2.0,1.0,84.0,0.0,7.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
296,New Delhi,2556.0,3.0,1.0,1.0,63724.0,8.0,3.0,108.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
297,Noida,826.0,7.0,2.0,2.0,85906.0,2.0,3.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
298,Chittorgarh,1867.0,5.0,1.0,2.0,35062.0,5.0,3.0,136.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
299,New Delhi,8500.0,3.0,1.0,0.0,111632.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
300,New Delhi,2892.0,5.0,1.0,1.0,66050.0,7.0,3.0,121.0,0.0,9.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
301,New Delhi,1228.0,1.0,2.0,0.0,111636.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,Thiruvananthapuram,3334.0,17.0,4.0,2.0,100636.0,9.0,1.0,6.0,0.0,11.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,Noida,1667.0,0.0,2.0,2.0,58100.0,7.0,3.0,132.0,0.0,10.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
304,New Delhi,10000.0,0.0,6.0,2.0,106402.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,New Delhi,3306.0,3.0,2.0,2.0,91590.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
306,New Delhi,1556.0,5.0,1.0,2.0,30641.0,5.0,3.0,86.0,0.0,13.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
307,Noida,2173.0,9.0,2.0,2.0,62020.0,11.0,3.0,88.0,0.0,10.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
308,Coimbatore,1050.0,0.0,1.0,2.0,43376.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
309,New Delhi,1417.0,0.0,2.0,0.0,111032.0,2.0,3.0,31.0,0.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
310,New Delhi,1624.0,16.0,1.0,2.0,398.0,5.0,3.0,239.0,0.0,15.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
311,Thiruvananthapuram,778.0,1.0,2.0,2.0,109550.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
312,New Delhi,2362.0,0.0,2.0,0.0,110470.0,4.0,3.0,2.0,0.0,13.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
313,New Delhi,5280.0,0.0,2.0,2.0,103020.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
314,Chittorgarh,519.0,5.0,1.0,2.0,62.0,3.0,3.0,134.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
315,Thiruvananthapuram,7500.0,2.0,6.0,2.0,27583.0,2.0,1.0,145.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
316,Chittorgarh,889.0,0.0,2.0,2.0,36494.0,1.0,3.0,82.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
317,Noida,2223.0,0.0,2.0,2.0,53000.0,3.0,3.0,75.0,0.0,6.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
318,New Delhi,6000.0,0.0,1.0,2.0,103114.0,1.0,3.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
319,New Delhi,4445.0,12.0,1.0,2.0,21193.0,10.0,3.0,75.0,1.0,13.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
320,New Delhi,8889.0,0.0,2.0,0.0,112776.0,2.0,3.0,24.0,0.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
321,New Delhi,5555.0,5.0,1.0,2.0,92160.0,1.0,3.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
322,New Delhi,1850.0,7.0,1.0,2.0,83884.0,2.0,3.0,138.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
323,New Delhi,3528.0,10.0,2.0,2.0,18915.0,2.0,3.0,105.0,0.0,12.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
324,Chittorgarh,662.0,6.0,2.0,1.0,112802.0,2.0,3.0,35.0,0.0,4.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Chittorgarh,600.0,5.0,2.0,2.0,56668.0,3.0,3.0,118.0,0.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
326,Aliyabad,612.0,4.0,2.0,2.0,79132.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
327,New Delhi,3855.0,16.0,1.0,2.0,35032.0,9.0,3.0,90.0,1.0,14.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
328,New Delhi,1075.0,0.0,0.0,2.0,88188.0,1.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
329,New Delhi,1778.0,0.0,1.0,0.0,112602.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
330,New Delhi,1329.0,8.0,2.0,2.0,48208.0,4.0,3.0,114.0,0.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
331,Noida,71614.0,0.0,4.0,2.0,67340.0,4.0,3.0,122.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,New Delhi,6720.0,0.0,2.0,2.0,102818.0,1.0,3.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
333,New Delhi,1134.0,1.0,2.0,0.0,111628.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
334,New Delhi,1956.0,11.0,2.0,2.0,40540.0,7.0,3.0,124.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
335,Chittorgarh,1584.0,22.0,2.0,2.0,56490.0,1.0,3.0,108.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
336,Noida,1889.0,0.0,1.0,2.0,66204.0,2.0,3.0,116.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
337,Noida,5858.0,0.0,2.0,2.0,66168.0,2.0,3.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
338,New Delhi,3082.0,11.0,2.0,2.0,1215.0,7.0,3.0,400.0,1.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
339,Coimbatore,1113.0,7.0,2.0,2.0,42416.0,2.0,1.0,100.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
340,New Delhi,3334.0,12.0,1.0,0.0,106010.0,4.0,3.0,12.0,0.0,10.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
341,Chittaurgarh,700.0,13.0,2.0,2.0,68710.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
342,Kovalam,1600.0,2.0,2.0,2.0,70560.0,2.0,1.0,159.0,0.0,12.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Chittorgarh,945.0,8.0,2.0,1.0,112756.0,3.0,3.0,14.0,0.0,8.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
344,New Delhi,756.0,0.0,2.0,0.0,112088.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
345,New Delhi,1134.0,2.0,2.0,0.0,112570.0,1.0,3.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
346,Coimbatore,2656.0,0.0,1.0,2.0,19235.0,1.0,1.0,109.0,0.0,14.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
347,New Delhi,2778.0,12.0,1.0,2.0,20091.0,4.0,3.0,130.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
348,New Delhi,1889.0,1.0,2.0,0.0,111616.0,2.0,3.0,33.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
349,New Delhi,3334.0,3.0,1.0,2.0,29361.0,6.0,3.0,139.0,0.0,13.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
350,New Delhi,2667.0,5.0,1.0,2.0,29101.0,4.0,3.0,113.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
351,Chittorgarh,945.0,6.0,2.0,1.0,112752.0,3.0,3.0,11.0,0.0,9.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
352,New Delhi,4216.0,10.0,1.0,2.0,36786.0,6.0,3.0,131.0,1.0,15.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
353,New Delhi,5219.0,4.0,1.0,2.0,29277.0,4.0,3.0,102.0,1.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
354,Coimbatore,7247.0,44.0,5.0,2.0,72392.0,3.0,1.0,125.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,New Delhi,4178.0,10.0,2.0,2.0,41082.0,7.0,3.0,138.0,1.0,16.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
356,Chittorgarh,278.0,5.0,1.0,2.0,68756.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
357,New Delhi,1334.0,3.0,2.0,2.0,72678.0,2.0,3.0,122.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
358,New Delhi,1889.0,0.0,2.0,0.0,109760.0,6.0,3.0,29.0,0.0,13.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,Chittorgarh,1556.0,4.0,2.0,2.0,79468.0,5.0,3.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
360,New Delhi,6969.0,8.0,1.0,2.0,41706.0,8.0,3.0,124.0,0.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
361,New Delhi,8889.0,0.0,2.0,0.0,112778.0,2.0,3.0,19.0,0.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
362,New Delhi,4334.0,10.0,2.0,2.0,21175.0,10.0,3.0,62.0,1.0,14.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
363,New Delhi,8500.0,2.0,1.0,0.0,111630.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
364,New Delhi,1983.0,20.0,2.0,2.0,13028.0,6.0,3.0,141.0,1.0,11.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
365,New Delhi,1467.0,6.0,1.0,2.0,42426.0,6.0,3.0,105.0,0.0,11.0,1.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
366,Chittorgarh,945.0,5.0,2.0,0.0,112750.0,2.0,3.0,21.0,0.0,8.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
367,New Delhi,2362.0,5.0,1.0,2.0,42156.0,7.0,3.0,108.0,1.0,13.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
368,New Delhi,1667.0,8.0,2.0,2.0,41678.0,2.0,3.0,95.0,1.0,13.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
369,Jaipur,800.0,1.0,2.0,2.0,46326.0,3.0,3.0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
370,New Delhi,872.0,2.0,2.0,2.0,47064.0,3.0,3.0,32.0,0.0,15.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
371,New Delhi,3328.0,4.0,2.0,2.0,83998.0,8.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
372,New Delhi,445.0,6.0,1.0,1.0,79974.0,2.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
373,Rajsamand,667.0,0.0,2.0,2.0,58016.0,2.0,3.0,111.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
374,Chittorgarh,867.0,30.0,2.0,2.0,37914.0,6.0,3.0,130.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
375,Thiruvananthapuram,2393.0,9.0,2.0,1.0,110728.0,7.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
376,New Delhi,662.0,0.0,2.0,0.0,112082.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
377,Chittorgarh,1334.0,9.0,2.0,2.0,62076.0,2.0,3.0,133.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
378,New Delhi,1778.0,0.0,1.0,0.0,112610.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
379,New Delhi,667.0,0.0,2.0,2.0,101670.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
380,New Delhi,5067.0,0.0,2.0,2.0,106396.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Chittorgarh,567.0,6.0,2.0,1.0,112948.0,2.0,3.0,14.0,0.0,2.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
382,Chittorgarh,986.0,16.0,2.0,2.0,66.0,9.0,3.0,138.0,0.0,8.0,1.0,1.0,0.0,0.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
383,Thiruvananthapuram,4033.0,6.0,2.0,2.0,56850.0,4.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
384,New Delhi,1417.0,0.0,2.0,0.0,111030.0,2.0,3.0,35.0,0.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
385,Noida,3812.0,4.0,2.0,2.0,24605.0,4.0,3.0,98.0,1.0,16.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
386,New Delhi,3425.0,10.0,2.0,2.0,19317.0,7.0,3.0,140.0,1.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
